Fiscal Year,Employer,Initial Approvals,Initial Denials,Continuing Approvals,Continuing Denials,NAICS,Tax ID,State,City,ZIP
2014,AMNA PARYANI CPA PC,1,0,0,0,54,5430,TX,RICHARDSON,75081
2014,FOVIA INC FORMERLY VOLUTRONICS INC,1,0,1,0,54,6191,CA,PALO ALTO,94301
2014,PCG TRADING LLC DBA CONVERGE,0,0,1,0,33,8390,CO,ENGLEWOOD,80112
2014,EFFY & CO INC,3,0,0,0,44,9657,NY,NEW YORK,10036
2014,UNILIFE MEDICAL SOLUTIONS INC,3,0,1,0,33,9944,PA,YORK,17406
2014,INTEGRIA LLC,0,0,1,0,33,2032,NY,FRESH MEADOWS,11365
2014,SFC FLUIDICS LLC,0,0,1,0,54,2226,AR,FAYETTEVILLE,72701
2014,MARTINEZ ROSARIO & COMPANY LLP,1,0,0,0,54,2861,TX,SAN ANTONIO,78205
2014,NEXVORTEX INC,1,0,0,0,54,3345,VA,HERNDON,20170
2014,LEVIN ASSETS LLC,0,0,1,0,54,5878,NY,NEW YORK,10017
2014,BONAMAR CORP,0,0,1,0,11,7572,FL,MIAMI,33178
2014,TACHYS INC,0,0,1,0,54,8390,VA,ASHBURN,20147
2014,SILICON ALLEY GROUP INC,0,0,1,1,54,8731,NJ,ISELIN,08830
2014,LOCI ARCHITECTURE PC,0,0,1,0,54,9162,NY,NEW YORK,10012
2014,PIKA INTERNATIONAL INC,0,0,1,0,92,2599,TX,STAFFORD,77477
2014,AMERICAN ASIAN FOOD MARKET INC,1,0,1,0,42,2996,VA,VIRGINIA BEACH,23454
2014,QVT FINANCIAL LP,0,0,1,0,52,4008,NY,NEW YORK,10036
2014,LATINO NEWS LLC,0,0,0,1,51,5765,AL,BIRMINGHAM,35244
2014,DIGESTIVE DISEASES SPECIALISTS P C,0,1,0,0,62,6333,MI,GRAND RAPIDS,49546
2014,ASCION LLC,1,0,0,0,33,8910,MI,BLOOMFIELD HILLS,48302
2014,ST JUDE CARE CENTER,0,0,1,0,62,9620,CA,MANTECA,95336
2014,WERIS INC,1,0,0,0,54,0654,VA,STERLING,20165
2014,GAIN CAPITAL GROUP LLC,1,1,0,0,52,0865,MI,GRAND RAPIDS,49546
2014,GAIN CAPITAL GROUP LLC,1,0,4,0,52,0865,NJ,BEDMINSTER,07921
2014,FS-ELLIOTT CO LLC,1,0,0,0,33,3424,PA,EXPORT,15632
2014,SHUCRI YAGHI STRUCTURAL ENGINEERIN,1,0,0,0,23,6464,CA,ORANGE,92866
2014,SHUCRI YAGHI STRUCTURAL ENGINEERS,1,0,0,0,54,6464,CA,ORANGE,92866
2014,KAIROS TECHS INC FORMERLY GALLOP T,8,0,18,0,54,7511,TX,IRVING,75039
2014,BOSCH SECURITY SYSTEMS INC,0,0,3,0,33,7780,MN,BURNSVILLE,55337
2014,BATTERY WAVE LLC DBA BATTERY GARDE,0,0,1,0,72,0778,NY,NEW YORK,10004
2014,TAKARA MEDIA INC,1,0,0,1,54,5817,NY,NEW YORK,10036
2014,DBURNS DESIGN CORP,0,0,1,0,54,6234,CA,SANTA MONICA,90401
2014,UNITED SOFTWARE INC,4,0,6,1,54,6303,IL,LINCOLNSHIRE,60069
2014,PROSPECT CAPITAL MANAGEMENT LLC,1,0,3,0,52,6501,NY,NEW YORK,10016
2014,ETON PARK CAPITAL MANAGEMENT LP,0,0,2,0,52,9116,NY,NEW YORK,10022
2014,RISING TIDE CAPITAL INC,0,0,1,0,81,0098,NJ,JERSEY CITY,07305
2014,3 FISH LLC DBA MITCHELL GOLD & BOB,0,1,0,0,44,0190,MA,MATTAPAN,02126
2014,H3 HARDY COLLABORATION ARCHITECTUR,1,0,0,0,54,2527,NY,NEW YORK,10010
2014,GREEN KEY RESOURCES LLC,0,0,1,0,54,2634,NY,NEW YORK,10016
2014,ROYAL & SUN ALLIANCE INSUR AGENCY,0,0,1,0,52,3330,FL,MIAMI,33131
2014,FOOTHILLS CONSULTING GROUP INC,0,0,1,0,54,7704,CA,BURBANK,91502
2014,TECHNODEXTROUS LLC,0,0,1,0,54,7932,NJ,MANALAPAN,07726
2014,ORINOCO LLC,0,1,0,0,99,7984,MA,BOSTON,02118
2014,PRIMORDIAL DESIGN INC,0,0,1,0,54,0093,CA,SAN MATEO,94402
2014,DYNAMIC ACCESS SYSTEMS INC,9,0,3,0,54,0298,CA,SANTA CLARA,95050
2014,GARDEN STATE PAIN & RADIOLOGY CTR,1,0,1,0,62,0743,NJ,MANCHESTER TOWNSHIP,08759
2014,ADVANCED INTERIOR SOLUTIONS INC,1,0,0,0,33,1578,OH,SPRINGBORO,45066
2014,TEKCREW INC,8,2,5,2,54,4145,CA,CYPRESS,90630
2014,MYTECSOFT INC,0,0,1,0,54,4418,SC,COLUMBIA,29201
2014,GAZILLION INC,0,0,1,0,51,4997,CA,SAN MATEO,94402
2014,HUGHES NETWORK SYSTEMS LLC,35,0,54,1,33,5091,MD,GERMANTOWN,20876
2014,DAMIAN CONSULTING INC,2,0,1,0,54,8177,TX,IRVING,75063
2014,IKASYSTEMS CORPORATION,0,1,31,3,54,8370,MA,BOSTON,02210
2014,IKA SYSTEMS CORPORATION,0,0,1,0,54,8370,MA,SOUTHBOROUGH,01772
2014,XACTLY CORP,0,0,7,0,54,4289,CA,SAN JOSE,95113
2014,TRUSTWAVE HOLDINGS INC,1,0,0,0,51,5785,IL,CHICAGO,60602
2014,TRUSTWAVE HOLDINGS INC,3,0,2,0,51,5786,IL,CHICAGO,60602
2014,TRUSTWAVE HOLDINGS INC,0,0,2,0,54,5786,IL,CHICAGO,60602
2014,CHEROKEE CRC LLC,1,0,0,0,54,6920,OK,TULSA,74116
2014,QUALITY ELECTRODYNAMICS LLC,1,0,0,0,33,1366,OH,MAYFIELD VILLAGE,44143
2014,WESTPOINT HOME LLC,0,0,1,0,31,2285,NY,NEW YORK,10016
2014,VIDDER INC,0,0,1,0,51,4760,CA,CAMPBELL,95008
2014,SUNTECHPROS INC,12,5,11,2,54,5897,NC,MORRISVILLE,27560
2014,MAHLE POWERTRAIN LLC,2,0,1,0,33,6060,MI,FARMINGTON HILLS,48335
2014,INST FOR HLTH METRICS CORP,1,0,0,0,54,4559,MA,LOWELL,01851
2014,RAMP UP TECHNOLOGY LLC,0,0,1,0,54,5976,NY,NEW YORK,10018
2014,THE PHILLIPS CO INC,1,0,0,0,42,6902,IN,COLUMBUS,47201
2014,TELLUS SOLUTIONS,0,0,1,0,54,6961,CA,SANTA CLARA,95054
2014,RN STAFF INC DBA REHABILITY CARE,1,1,8,0,56,7803,IN,WESTFIELD,46074
2014,BROUGHTON CONSTRUCTION LLC,1,0,0,0,23,8300,DC,WASHINGTON,20036
2014,INTERTEK RESOURCE SOLUTIONS INC,0,0,1,0,54,0546,TX,SPRING,77380
2014,BIOCONNECT SYSTEMS INC,0,0,1,0,32,7009,PA,AMBLER,19002
2014,CHINA ETERNAL COPIERS TECH USA INC,1,0,0,0,42,8038,MA,RAYNHAM,02767
2014,EXETER FINANCE CORPORATION,1,0,0,0,52,9713,TX,IRVING,75039
2014,ZOLON TECH SOLUTIONS INC,4,0,14,0,54,1485,VA,HERNDON,20171
2014,MUELLER CO LLC,3,0,1,0,22,2593,SC,GREENVILLE,29601
2014,MUELLER CO LLC,0,0,1,0,22,2593,TN,CHATTANOOGA,37450
2014,GAZPROM MARKETING & TRADING USA IN,1,0,0,0,52,5379,TX,HOUSTON,77002
2014,LEGASSI INTERNATIONAL GROUP INC,0,1,0,0,99,7393,CA,ONTARIO,91761
2014,BLUE DANUBE LABS INC,0,0,1,0,33,0573,NJ,WARREN,07059
2014,GOLD COAST IT SOLUTIONS LLC,3,0,0,0,54,0808,VA,MC LEAN,22102
2014,CYBER RESOURCE GROUP INC,8,0,21,0,54,1508,NJ,NORTH BRUNSWICK,08902
2014,INGENIUM SCHOOLS,1,0,0,0,61,4105,CA,CLAREMONT,91711
2014,PROLIFIC MINDS INC,1,0,2,0,54,5210,CA,CUPERTINO,95014
2014,PROLIFIC MINDS INC,1,0,0,0,54,6210,CA,CUPERTINO,95014
2014,RESIDENTIAL CREDIT SOLUTIONS,0,0,1,0,99,6650,TX,FORT WORTH,76137
2014,GUIDANCETEK INC,1,0,2,0,54,7995,AZ,CHANDLER,85286
2014,INFORICK CORP F/K/A DATALINK GRP,0,0,1,0,54,5505,NY,STATEN ISLAND,10304
2014,SILLA AMERICA INC,1,0,0,0,56,7242,AL,BRANTLEY,36009
2014,NATIONWIDE MANAGEMENT CORP,0,0,2,0,44,7441,VA,WOODBRIDGE,22192
2014,VINTAGE HEALTHCARE SVCS INC,0,0,1,0,62,9478,IL,OAK BROOK,60523
2014,SYCON INTERNATIONAL LLC,2,0,0,0,54,3519,LA,LAFAYETTE,70506
2014,PROJECT MADE EASY INC,2,0,0,0,54,8775,IN,AVON,46123
2014,INSPIRAGE LLC,4,0,22,0,54,8993,WA,BELLEVUE,98005
2014,CONVENIENCE RETAILERS LLC,1,1,0,0,44,8503,CA,PLEASANTON,94566
2014,CAPTAIN BLUE LLC,2,0,2,0,42,8646,NY,BRONX,10474
2014,AVT INC,0,0,0,1,33,8743,FL,CORAL GABLES,33134
2014,CHILDRENS HUT LLC,1,0,2,1,62,0425,DC,WASHINGTON,20011
2014,VEGAS TUNNEL CONSTRUCTORS,2,0,0,0,54,2977,NV,BOULDER CITY,89005
2014,SENTACA INC,0,0,1,0,54,5423,MA,BOSTON,02108
2014,CORE INGREDIENTS LLC,0,0,1,0,32,7249,FL,OPA LOCKA,33054
2014,V AGENCY LLC,0,0,1,0,54,0098,NY,NEW YORK,10013
2014,JINKOSOLAR U S INC,1,0,1,0,42,3837,CA,SAN FRANCISCO,94104
2014,COGNIZANT TECH SOLUTIONS US CORP,0,0,2,0,54,4155,TX,COLLEGE STATION,77845
2014,TOP REHAB INC,0,0,1,0,56,1789,NY,BROOKLYN,11214
2014,KAIZEN TECHNOLOGIES INC,0,0,1,0,54,0497,CT,STAMFORD,06901
2014,BAY SHORE UNION FREE SCHOOL DIST,0,0,1,0,61,0069,NY,BAY SHORE,11706
2014,QUEENS COLLEGE OF THE CITY UNIV OF,7,0,1,0,61,1344,NY,FLUSHING,11367
2014,GREAT NECK UNION FREE SCHOOL DIST,0,0,1,0,61,2011,NY,GREAT NECK,11020
2014,THE LONG ISLAND RAIL ROAD COMPANY,0,0,1,0,48,2502,NY,JAMAICA,11435
2014,NORTH SHORE CENTRAL SCH DISTRICT,0,0,1,0,61,2849,NY,SEA CLIFF,11579
2014,PLANDOME COUNTRY CLUB,0,0,1,0,72,0701,NY,MANHASSET,11030
2014,WEIGHT WATCHERS INTERNATIONAL INC,0,0,5,0,81,0273,NY,NEW YORK,10010
2014,CORNELL COOPERATIVE EXTENSION ASSN,0,0,1,0,54,1424,NY,RIVERHEAD,11901
2014,ENVIRONMENTAL DEFENSE FUND INC,3,0,0,0,54,7128,DC,WASHINGTON,20009
2014,ENVIRONMENTAL DEFENSE FUND INC,1,0,1,0,81,7128,DC,WASHINGTON,20009
2014,ENVIRONMENTAL DEFENSE FUND INC,0,0,1,0,54,7128,NY,NEW YORK,10010
2014,SAM WIETSCHNER CPA,0,0,1,0,54,1861,NY,BROOKLYN,11234
2014,HAYM SALOMON HOME FOR NURSING & RE,0,0,1,0,62,7386,NY,BROOKLYN,11214
2014,STANTEC CONSULTING SVCS INC,0,0,1,0,54,7170,CA,BAKERSFIELD,93309
2014,ENERGY BBDO INC,0,0,1,0,54,5170,IL,CHICAGO,60601
2014,TRC ENGINEERS INC,0,0,1,0,54,8630,MA,BOSTON,02210
2014,ACKER MERRALL & CONDIT COMPANY,0,0,2,0,44,2134,NY,NEW YORK,10023
2014,THE ADVERTISING COUNCIL INC,0,0,1,0,62,7693,NY,NEW YORK,10017
2014,CENTRAL NATIONAL-GOTTESMAN INC,1,0,0,0,42,5246,NY,PURCHASE,10577
2014,THE ALUMINUM ASSOCIATION INC,0,0,1,0,33,8020,VA,ARLINGTON,22209
2014,AMERICAN ARBITRATION ASSOC INC,0,0,2,0,54,9745,NY,NEW YORK,10271
2014,AMERICAN INST OF CERTIFIED PUBLIC,0,0,4,0,54,2263,NC,DURHAM,27707
2014,HEARST COMMS INC - HEARST MAGAZINE,0,0,3,0,54,3120,NY,NEW YORK,10016
2014,HEARST COMMUNICATIONS INC,1,0,1,0,51,3120,NY,NEW YORK,10019
2014,HEARST COMMUNICATIONS INC,1,0,0,0,54,3120,NY,NEW YORK,10019
2014,AMERICAN SOCIETY OF COMPOSERS AUTH,0,0,2,0,51,4220,NY,NEW YORK,10023
2014,JACOBS CIVIL CONSULTANTS INC,0,0,3,0,23,6690,CO,DENVER,80202
2014,ANCHIN BLOCK & ANCHIN LLP,0,0,2,0,54,6940,NY,NEW YORK,10018
2014,THE ASSOCIATED PRESS,1,0,7,0,51,2880,NY,NEW YORK,10001
2014,BERDON LLP,1,0,2,0,54,5070,NY,NEW YORK,10017
2014,DAVIS POLK & WARDWELL LLP,10,0,3,0,54,2395,NY,NEW YORK,10017
2014,MOMENTIVE SPECIALTY CHEMICALS INC,5,0,4,1,32,1250,OH,COLUMBUS,43215
2014,AVON PRODUCTS INC,0,0,6,0,45,4597,NY,NEW YORK,10017
2014,AVON PRODUCTS INC,2,0,8,0,45,4597,NY,RYE,10580
2014,CARNEGIE ENDOWMENT FOR INTL PEACE,0,0,2,0,92,2040,DC,WASHINGTON,20036
2014,CHANEL INC,0,0,1,0,31,5120,NJ,PISCATAWAY,08854
2014,CHANEL INC,0,0,1,0,31,5120,NY,NEW YORK,10019
2014,COLUMBIA ARTISTS MANAGEMENT INC,0,0,1,0,56,0840,NY,NEW YORK,10019
2014,BPA WORLDWIDE INC,0,0,1,0,54,8110,CT,SHELTON,06484
2014,FORWARD ASSOCIATION INC,1,0,0,0,51,3590,NY,NEW YORK,10038
2014,INTERTEK TESTING SERVICES NA INC,2,0,3,0,54,8365,GA,ATLANTA,30303
2014,INTERTEK TESTING SERVICES NA INC,9,0,4,0,54,8365,NY,CORTLAND,13045
2014,INTERTEK TESTING SERVICES NA INC,0,0,3,0,54,8365,SC,GREENVILLE,29601
2014,DEWBERRY ENGINEERS INC,0,0,3,0,54,6510,NJ,BLOOMFIELD,07003
2014,DEWBERRY ENGINEERS INC,0,0,1,0,54,6510,VA,FAIRFAX,22031
2014,GARYBAR ELECTRIC COMPANY INC,1,0,0,0,42,4380,MO,MARYLAND HEIGHTS,63146
2014,GUERLAIN INC,0,0,1,0,33,9160,NY,NEW YORK,10022
2014,IBM CORPORATION,1,0,0,0,54,1985,NC,DURHAM,27706
2014,IBM CORPORATION,170,6,686,24,54,1985,NC,DURHAM,27709
2014,IBM CORPORATION,0,0,1,0,54,1985,NC,RESEARCH TRIANGEL PK,27709
2014,IBM CORPORATION,1,0,4,0,54,1985,NC,RESEARCH TRIANGLE PK,27709
2014,IBM CORPORATION,0,0,1,0,54,1985,NC,RESEARCH TRIANGLE PK,27711
2014,IBM CORPORATION,0,0,1,0,54,1985,NC,RESEARCH TRIANGLE PL,27709
2014,IBM CORPORATION,37,0,63,2,54,1985,NC,RTP,27709
2014,INTERNATIONAL PAPER COMPANY,1,0,0,0,32,2805,GA,ROME,30165
2014,INTERNATIONAL PAPER COMPANY,0,0,1,0,32,2805,LA,BOGALUSA,70427
2014,INTERNATIONAL PAPER,5,1,18,1,32,2805,TN,MEMPHIS,38197
2014,IBM CORPORATION,1,0,0,0,99,4985,NC,DURHAM,27709
2014,JACOBSON & COMPANY INC,0,0,1,0,23,1070,NJ,ELIZABETH,07201
2014,JOHNS MANVILLE,0,0,6,0,32,9690,CO,DENVER,80202
2014,KLM ROYAL DUTCH AIRLINES,0,0,1,0,48,5755,NY,NEW YORK,10019
2014,LOEWS CORPORATION,1,0,0,0,72,0810,NY,NEW YORK,10016
2014,LUMMUS TECHNOLOGY INC,2,0,2,0,54,9425,TX,SPRING,77380
2014,LUMMUS TECHNOLOGY INC,1,0,1,0,54,9425,TX,THE WOODLANDS,77380
2014,LYCEE FRANCAIS DE NEW YORK,4,0,10,0,61,0710,NY,NEW YORK,10021
2014,MCGRAW-HILL FINANCIAL INC,0,0,1,0,52,6995,NJ,HIGHTSTOWN,08520
2014,MCGRAW-HILL FINANCIAL INC PLATTS D,0,0,1,0,51,6995,NY,NEW YORK,10020
2014,MOTION PICTURE ASSOC OF AMERICA,0,0,1,0,81,8220,DC,WASHINGTON,20006
2014,NEW YORK MEDICAL COLLEGE,4,0,1,0,54,9420,NY,VALHALLA,10595
2014,NEW YORK PREPARATORY SCHOOL,1,0,1,0,61,0880,NY,NEW YORK,10024
2014,THE NEW YORK TIMES COMPANY,6,0,19,1,56,2020,NY,NEW YORK,10018
2014,PVH CORP,0,0,4,0,54,6910,NJ,BRIDGEWATER,08807
2014,MACCAFERRI INC,1,0,1,0,54,8793,MD,WILLIAMSPORT,21795
2014,ROSENTHAL & ROSENTHAL INC,1,0,0,0,52,8943,NY,NEW YORK,10018
2014,PARBEL OF FLORIDA INC,3,0,1,0,44,7390,FL,MIAMI,33126
2014,THORNTON TOMASETTI INC,5,0,7,0,54,1070,NY,NEW YORK,10010
2014,ZOTOS INTERNATIONAL INC,0,0,2,0,44,7044,CT,DARIEN,06820
2014,ZOTOS INTERNATIONAL INC,0,0,1,0,99,5044,CT,DARIEN,06820
2014,XL REINSURANCE AMERICA INC,0,0,1,0,99,0712,CT,STAMFORD,06902
2014,SHELBURNE BAR & GRILL INC DBA THE,0,1,0,0,99,9645,NY,NEW YORK,10019
2014,SKY CHEFS INC,1,0,0,0,72,8367,TX,IRVING,75038
2014,SOCIAL SCIENCE RESEARCH COUNCIL,1,0,0,0,54,5070,NY,BROOKLYN,11201
2014,LPI INC,1,0,0,0,54,0690,NY,NEW YORK,10010
2014,LPI INC,0,0,1,0,54,0690,NY,NEW YORK,10013
2014,TIFFANY & CO,1,0,1,0,44,7680,FL,MIAMI,33134
2014,TIFFANY AND COMPANY,1,0,4,0,44,7680,NY,NEW YORK,10010
2014,TURNER CONSTRUCTION COMPANY,1,0,0,0,23,1980,DC,WASHINGTON,20005
2014,TURNER CONSTRUCTION COMPANY,1,0,1,0,23,1980,MA,BOSTON,02110
2014,TURNER CONSTRUCTION COMPANY,0,0,0,1,23,1980,MA,BOSTON,02210
2014,TURNER CONSTRUCTION COMPANY,1,0,2,0,23,1980,NY,NEW YORK,10014
2014,TURNER CONSTRUCTION COMPANY,1,0,1,0,54,1980,NY,NEW YORK,10014
2014,TURNER CONSTRUCTION COMPANY,0,0,2,0,54,1980,NY,NEW YORK,10016
2014,TURNER CONSTRUCTION COMPANY,0,0,1,0,23,1980,OH,CINCINNATI,45202
2014,TURNER CONSTRUCTION COMPANY,0,0,1,0,23,1980,TX,DALLAS,75202
2014,TURNER CONSTRUCTION CO,1,0,0,0,23,1980,WA,SEATTLE,98134
2014,BOHLER UDDEHOLM CORP,0,0,1,0,33,0260,IL,ELGIN,60124
2014,PEANUTS WORLDWIDE LLC,1,0,1,0,54,5820,NY,NEW YORK,10018
2014,UNITED STATES GOLF ASSOCIATION,0,0,1,0,81,7105,NJ,FAR HILLS,07931
2014,INTL FLAVORS & FRAGRANCES INC,0,0,6,0,32,2060,NY,NEW YORK,10019
2014,HLW INTERNATIONAL LLP,1,0,1,0,54,1800,NY,NEW YORK,10003
2014,WELL GOTSHAL & MANGES LLP,1,0,0,0,54,6110,NY,NEW YORK,10153
2014,WEISERMAZARS LLP,3,0,8,1,54,9550,NY,NEW YORK,10020
2014,YOUNG & RUBICAM INC DBA PRO PUBLIC,0,0,1,0,54,3710,CA,SAN FRANCISCO,94107
2014,YOUNG & RUBICAM INC - THE BRAVO GR,1,0,4,0,54,3710,FL,MIAMI,33131
2014,MARKETING AND PLANNING SYSTEMS LLC,1,0,1,0,54,3710,MA,WALTHAM,02451
2014,SUDLER & HENNESSEY LLC,0,0,1,0,54,3710,NY,NEW YORK,10003
2014,YOUNG & RUBICAM INC - COHN & WOLFE,0,0,1,0,54,3710,NY,NEW YORK,10010
2014,YOUNG & RUBICAM INC - YOUNG & RUBI,0,0,5,0,54,3710,NY,NEW YORK,10019
2014,GE CAPITAL CORPORATION,1,0,1,0,52,0700,CT,DANBURY,06810
2014,GE CAPITAL CORPORATION,2,0,5,0,52,0700,CT,NORWALK,06851
2014,GE CAPITAL CORPORATION,0,0,1,0,52,0700,CT,STAMFORD,06901
2014,GE CAPITAL CORPORATION,1,0,4,0,52,0700,CT,STAMFORD,06902
2014,GE CAPITAL CORPORATION,0,0,2,0,52,0700,CT,STAMFORD,06927
2014,GE CAPITAL CORPORATION,0,0,1,0,52,0700,GA,ALPHARETTA,30005
2014,GE CAPITAL CORPORATION,0,0,3,0,52,0700,OH,KETTERING,45420
2014,GE CAPITAL CORPORATION,1,0,3,0,52,0700,PA,ERIE,16531
2014,GE CAPITAL CORPORATION,0,0,2,0,52,0700,TX,IRVING,75062
2014,AMERICAN AIRLINES INC,0,0,2,0,48,2798,AZ,TEMPE,85281
2014,AMERICAN AIRLINES INC,24,1,19,0,48,2798,TX,FORT WORTH,76155
2014,1199 SEIU UNITED HEALTHCARE WORKER,0,0,2,0,81,0821,NY,NEW YORK,10036
2014,SLCE ARCHITECTS LLP,0,0,1,0,54,9446,NY,NEW YORK,10018
2014,HEINEKEN USA INC,0,0,3,0,31,9933,NY,WHITE PLAINS,10601
2014,THE ECHO DESIGN GROUP INC,0,0,1,0,54,3397,NY,NEW YORK,10016
2014,GOULD PAPER CORPORATION,0,0,1,0,99,7307,NY,NEW YORK,10010
2014,UNITED STATES OLYMPIC COMMITTEE,1,0,0,0,81,8339,CO,COLORADO SPRINGS,80909
2014,ULTRAMAR TRAVEL MANAGEMENT INC,0,0,1,0,56,5927,NY,NEW YORK,10017
2014,MIB INC,0,0,1,0,52,0564,MA,BRAINTREE,02184
2014,SYSKA HENNESSY GROUP INC,0,0,2,0,54,6976,PA,ENOLA,17025
2014,PEPSICO INC,0,0,1,0,31,4302,IL,BARRINGTON,60010
2014,PEPSICO INC,0,0,2,0,31,4302,NY,PURCHASE,10577
2014,PEPSICO INC,0,0,2,0,31,4302,NY,VALHALLA,10595
2014,PEPSICO INC,5,0,16,0,31,4302,NY,WEST HARRISON,10604
2014,PEPSICO INC,1,0,4,0,31,4302,NY,WHITE PLAINS,10604
2014,PEPSICO INC,0,0,2,0,31,4302,TX,ADDISON,75001
2014,PEPSICO INC,0,0,1,0,31,4302,TX,DALLAS,75204
2014,VIDARIS INC,1,0,0,0,54,4475,NY,NEW YORK,10010
2014,NY HOTEL TRADES COUNCIL HOTEL A,1,0,0,0,52,5091,NY,NEW YORK,10036
2014,SOCIETE AIR FRANCE,0,0,2,0,48,5913,NY,NEW YORK,10019
2014,NISOURCE CORPORATE SERVICES COMPAN,1,0,1,0,56,6081,OH,COLUMBUS,43215
2014,DINERS CLUB INTERNATIONAL LTD,1,0,0,0,52,6763,IL,DEERFIELD,60015
2014,DINERS CLUB INTL LTD,2,0,1,0,52,6763,IL,RIVERWOODS,60015
2014,UNITED SERVICE ORGANIZATIONS INC,0,0,1,0,81,0451,VA,ARLINGTON,22201
2014,FRIEDMAN LLP,0,0,1,0,54,0809,NJ,METUCHEN,08840
2014,FRIEDMAN LLP,3,0,0,0,54,0809,NY,NEW YORK,10019
2014,THE BELGIAN AMERICAN CHAMBER OF CO,1,0,0,0,81,2163,NY,NEW YORK,10036
2014,THE AMERICAN SOCIETY FOR PREVENTIO,0,0,1,0,54,3829,NY,NEW YORK,10128
2014,ENGENDERHEALTH INC,1,0,0,0,92,3838,NY,NEW YORK,10001
2014,ENGENDER HEALTH INC,0,0,1,0,92,3838,NY,NEW YORK,10013
2014,AMERICAN BIBLE SOCIETY,0,0,1,0,81,3885,NY,NEW YORK,10023
2014,THE AMERICAN INST OF CHEMICAL ENGI,0,0,1,0,81,3892,NY,NEW YORK,10005
2014,CHINA INSTITUTE IN AMERICA,1,0,0,0,61,3937,NY,NEW YORK,10016
2014,CHINA INST IN AMERICA INC,1,0,0,0,61,3937,NY,NEW YORK,10065
2014,COLLEGE ENTRANCE EXAMINATION BOARD,1,0,0,0,61,3965,DC,WASHINGTON,20004
2014,WEILL CORNELL MEDICAL COLLEGE,29,0,70,0,61,3978,NY,NEW YORK,10022
2014,THE FRICK COLLECTION,0,0,1,0,71,4012,NY,NEW YORK,10021
2014,JEWISH HOME LIFECARE A/K/A JEWISH,1,0,0,0,62,4033,NY,NEW YORK,10025
2014,JEWISH CHILD CARE ASSN OF NEW YORK,0,1,0,0,62,4060,NY,BROOKLYN,11210
2014,THE METROPOLITAN MUSEUM OF ART,3,0,6,0,71,4086,NY,NEW YORK,10028
2014,FRENCH INST ALLIANCE FRANCAISE FI,0,0,3,0,61,4099,NY,NEW YORK,10022
2014,THE MUSEUM OF MODERN ART,1,0,1,0,71,4100,NY,NEW YORK,10019
2014,REGIONAL PLAN ASSOCIATION,1,0,0,0,81,4154,NY,NEW YORK,10003
2014,THE ROCKEFELLER UNIVERSITY,25,0,15,0,61,4158,NY,NEW YORK,10065
2014,RUDOLF STEINER SCHOOL INC,0,0,1,0,61,4162,NY,NEW YORK,10075
2014,THE FLOATING HOSPITAL INC,1,0,1,0,62,4169,NY,LONG ISLAND CITY,11101
2014,SELFHELP COMMUNITY SERVICES INC,2,0,1,0,62,4178,NY,NEW YORK,10018
2014,SELFHELP COMMUNITY SERVICES INC,1,0,0,0,81,4178,NY,NEW YORK,10018
2014,TEACHERS COLLEGE COLUMBIA UNIVERSI,2,0,5,0,61,4202,NY,NEW YORK,10027
2014,TEACHERS INSUR & ANNUITY ASSN OF A,1,0,0,0,52,4203,CA,SAN FRANCISCO,94105
2014,TEACHERS INSURANCE & ANNUITY ASSOC,0,0,2,0,52,4203,NC,CHARLOTTE,28262
2014,TEACHERS INSUR & ANNUITY ASSOC OF,0,0,1,0,52,4203,NC,FLEETWOOD,28626
2014,TEACHERS INSUR & ANNUITY ASSOC OF,0,0,3,0,52,4203,NY,NEW YORK,10017
2014,VISITING NURSE SVC OF NEW YORK HOM,5,0,8,0,62,4211,NY,NEW YORK,10001
2014,ALBERT EINSTEIN COLLEGE OF MEDICIN,45,0,50,0,61,4225,NY,BRONX,10461
2014,YESHIVA UNIVERSITY,0,0,1,0,61,4225,NY,NEW YORK,10033
2014,YMHA & YWHA - 92ND ST YOUNG MENS &,0,0,1,0,71,4229,NY,NEW YORK,10128
2014,UNION THEOLOGICAL SEMINARY,1,0,0,0,61,4238,NY,NEW YORK,10027
2014,EL AL ISRAEL AIRLINES LIMITED,0,0,1,0,48,6747,NY,NEW YORK,10005
2014,BARNARD COLLEGE,2,0,2,0,61,8149,NY,NEW YORK,10027
2014,BARNARD COLLEGE,0,0,1,0,61,8149,NY,NEW YORK,10034
2014,COUNCIL ON FOREIGN RELATIONS INC,1,0,0,0,51,8168,NY,NEW YORK,10065
2014,HASKINS LABORATORIES INC,1,0,0,0,54,8174,CT,NEW HAVEN,06511
2014,DIOCESE OF THE ARMENIAN CHURCH OF,0,1,0,0,81,8202,NY,NEW YORK,10016
2014,MARYMOUNT MANHATTAN COLLEGE,1,0,0,0,61,8206,NY,NEW YORK,10021
2014,1199 NATL BENEFIT FUND FOR HEALTH,1,0,0,0,52,8401,NY,NEW YORK,10036
2014,UNITED NATIONS FEDERAL CREDIT UN,0,0,2,0,52,8594,NY,LONG ISLAND CITY,11101
2014,GREEK ORTHODOX ARCHDIOCESE OF AMER,0,0,1,0,54,2516,NY,NEW YORK,10075
2014,UNITED WAY WORLDWIDE,0,0,2,0,81,5294,VA,ALEXANDRIA,22314
2014,SIEGFRIED USA INC,0,0,1,0,32,9745,NJ,PENNSVILLE,08070
